score	readID	taxID
2116	NB501013:67:HNG37BGX5:3:23511:19273:5650	853
676	NB501013:67:HNG37BGX5:4:11607:6841:3073	515620
144	NB501013:67:HNG37BGX5:3:21504:6776:12490	907
676	NB501013:67:HNG37BGX5:4:13507:11533:5034	165186
7744	NB501013:67:HNG37BGX5:4:13406:22685:5105	28116
676	NB501013:67:HNG37BGX5:4:22505:7153:12537	515620
0	NB501013:67:HNG37BGX5:4:12404:25464:7318	0
11664	NB501013:67:HNG37BGX5:4:21504:10212:14619	2
1296	NB501013:67:HNG37BGX5:4:23512:22759:9213	1834196
11449	NB501013:67:HNG37BGX5:1:21102:15728:10878	39491
1024	NB501013:67:HNG37BGX5:1:21311:9123:5932	1834196
676	NB501013:67:HNG37BGX5:1:21311:9253:2783	515620
1849	NB501013:67:HNG37BGX5:1:22211:12732:17727	515620
11449	NB501013:67:HNG37BGX5:1:12306:16457:4713	1301
2304	NB501013:67:HNG37BGX5:1:23210:17597:6496	515620
11449	NB501013:67:HNG37BGX5:1:13211:25585:14685	28025
4096	NB501013:67:HNG37BGX5:1:23304:10086:15929	853
2809	NB501013:67:HNG37BGX5:2:12207:16369:17710	515620
0	NB501013:67:HNG37BGX5:2:13208:22872:8035	0
11449	NB501013:67:HNG37BGX5:2:21306:15650:2447	562
169	NB501013:67:HNG37BGX5:2:12109:4211:5343	1
11449	NB501013:67:HNG37BGX5:2:13104:18574:14125	1
5108	NB501013:67:HNG37BGX5:2:23112:6216:1744	39491
0	NB501013:67:HNG37BGX5:3:11402:25062:17951	0
3136	NB501013:67:HNG37BGX5:2:23212:19582:13410	28116
4141	NB501013:67:HNG37BGX5:3:11404:18614:10019	515620
4153	NB501013:67:HNG37BGX5:3:12401:21454:11477	515620
0	NB501013:67:HNG37BGX5:3:12506:14844:17195	0
1024	NB501013:67:HNG37BGX5:3:22506:5123:4892	1834196
5441	NB501013:67:HNG37BGX5:3:21606:3602:4676	39491
1764	NB501013:67:HNG37BGX5:3:22509:22656:8834	1834205
0	NB501013:67:HNG37BGX5:3:23607:17350:10365	0
0	NB501013:67:HNG37BGX5:3:23601:25010:2552	0
11236	NB501013:67:HNG37BGX5:4:13608:20234:1719	2
1412	NB501013:67:HNG37BGX5:4:12507:22791:7718	515619
4253	NB501013:67:HNG37BGX5:4:22510:26498:2262	1834196
5108	NB501013:67:HNG37BGX5:1:12201:1377:6422	39491
7744	NB501013:67:HNG37BGX5:1:12210:10251:4008	28116
11236	NB501013:67:HNG37BGX5:1:21303:23604:1504	28116
81	NB501013:67:HNG37BGX5:1:22212:3144:16600	1541959
0	NB501013:67:HNG37BGX5:1:21202:1143:17460	0
4624	NB501013:67:HNG37BGX5:1:22309:24083:11521	214856
9409	NB501013:67:HNG37BGX5:1:23206:17478:15764	1160721
7569	NB501013:67:HNG37BGX5:1:23303:10534:9993	28116
324	NB501013:67:HNG37BGX5:2:11208:8097:17586	515620
11025	NB501013:67:HNG37BGX5:1:23210:1397:5880	823
676	NB501013:67:HNG37BGX5:2:11303:25384:3216	515620
256	NB501013:67:HNG37BGX5:2:22211:17790:4503	717608
3025	NB501013:67:HNG37BGX5:3:13502:22604:13894	515620
0	NB501013:67:HNG37BGX5:3:22411:18358:3763	0
11236	NB501013:67:HNG37BGX5:3:11503:21952:8626	515619
5625	NB501013:67:HNG37BGX5:3:22602:24888:10203	515620
3721	NB501013:67:HNG37BGX5:4:21507:23588:4486	853
11236	NB501013:67:HNG37BGX5:3:22611:4461:12883	77133
11236	NB501013:67:HNG37BGX5:4:22502:7779:10695	657313
0	NB501013:67:HNG37BGX5:1:11102:6167:19533	0
11236	NB501013:67:HNG37BGX5:4:13510:18409:11700	2
11236	NB501013:67:HNG37BGX5:4:23606:23600:2736	1
4181	NB501013:67:HNG37BGX5:1:11106:4469:8995	515620
0	NB501013:67:HNG37BGX5:1:11210:21614:1534	0
1936	NB501013:67:HNG37BGX5:1:12110:9409:2031	77133
5929	NB501013:67:HNG37BGX5:1:11309:11057:7950	515620
0	NB501013:67:HNG37BGX5:1:12212:6391:6521	0
6084	NB501013:67:HNG37BGX5:1:13104:23045:17296	515620
11025	NB501013:67:HNG37BGX5:1:13312:15689:1859	515619
0	NB501013:67:HNG37BGX5:1:21311:24075:17190	0
2916	NB501013:67:HNG37BGX5:1:22202:3567:4866	1834205
324	NB501013:67:HNG37BGX5:1:22205:23637:12151	165186
11025	NB501013:67:HNG37BGX5:1:22211:5729:1181	823
0	NB501013:67:HNG37BGX5:1:23104:6101:2705	0
961	NB501013:67:HNG37BGX5:1:22312:13778:8057	1796616
10404	NB501013:67:HNG37BGX5:2:11109:5816:10723	77133
8836	NB501013:67:HNG37BGX5:1:23309:25330:6071	28116
6084	NB501013:67:HNG37BGX5:2:21301:6152:4287	515620
0	NB501013:67:HNG37BGX5:2:22110:8102:12601	0
1369	NB501013:67:HNG37BGX5:1:12304:18614:11661	186802
900	NB501013:67:HNG37BGX5:2:23107:14970:20153	1117
7396	NB501013:67:HNG37BGX5:2:23202:9872:8329	28116
0	NB501013:67:HNG37BGX5:3:12510:22121:11983	0
2116	NB501013:67:HNG37BGX5:3:12606:20870:14458	77133
3025	NB501013:67:HNG37BGX5:3:21504:3570:15291	515620
169	NB501013:67:HNG37BGX5:3:11404:11798:13869	2
5473	NB501013:67:HNG37BGX5:3:21510:20238:4350	39491
10000	NB501013:67:HNG37BGX5:3:21604:11842:12607	823
11025	NB501013:67:HNG37BGX5:3:22505:3867:19910	1
169	NB501013:67:HNG37BGX5:3:23506:11106:7960	1297617
484	NB501013:67:HNG37BGX5:4:12406:12480:17316	515620
5945	NB501013:67:HNG37BGX5:4:12501:21016:11586	515620
5476	NB501013:67:HNG37BGX5:4:13502:24635:14313	515620
2116	NB501013:67:HNG37BGX5:4:22402:16623:18623	853
10609	NB501013:67:HNG37BGX5:4:21409:15733:10351	28116
11025	NB501013:67:HNG37BGX5:4:12603:25955:3875	2
225	NB501013:67:HNG37BGX5:4:22508:10974:12912	186803
9025	NB501013:67:HNG37BGX5:4:23508:6546:5489	435591
484	NB501013:67:HNG37BGX5:2:23112:17201:1952	515620
0	NB501013:67:HNG37BGX5:3:23401:3341:11356	0
196	NB501013:67:HNG37BGX5:4:23610:12990:10400	657314
484	NB501013:67:HNG37BGX5:1:11304:2349:3769	515620
2025	NB501013:67:HNG37BGX5:1:11310:14561:3881	657321
2209	NB501013:67:HNG37BGX5:1:12108:7495:12728	515620
81	NB501013:67:HNG37BGX5:1:12112:21972:6780	155900
676	NB501013:67:HNG37BGX5:1:12211:2229:18586	515620
3025	NB501013:67:HNG37BGX5:1:12305:2083:15095	515620
100	NB501013:67:HNG37BGX5:1:12207:25881:19987	292800
64	NB501013:67:HNG37BGX5:1:12305:7382:1807	1297617
6084	NB501013:67:HNG37BGX5:1:12312:11879:10222	515620
7396	NB501013:67:HNG37BGX5:1:13102:1823:15937	28116
4114	NB501013:67:HNG37BGX5:1:21110:16955:7686	515620
676	NB501013:67:HNG37BGX5:1:23204:23033:8263	515620
7744	NB501013:67:HNG37BGX5:1:22111:1559:9726	28116
289	NB501013:67:HNG37BGX5:1:23206:21419:19112	165186
5024	NB501013:67:HNG37BGX5:2:11109:18256:11476	39491
256	NB501013:67:HNG37BGX5:2:12109:12882:20232	717608
225	NB501013:67:HNG37BGX5:2:12112:7674:4206	186803
1124	NB501013:67:HNG37BGX5:2:12212:15233:15031	2
5330	NB501013:67:HNG37BGX5:2:12308:22377:19729	39491
4489	NB501013:67:HNG37BGX5:2:13211:7470:17713	214856
10816	NB501013:67:HNG37BGX5:2:21106:7773:12491	28116
2025	NB501013:67:HNG37BGX5:2:21108:16219:1489	515620
361	NB501013:67:HNG37BGX5:2:22209:24559:11275	515620
10816	NB501013:67:HNG37BGX5:2:21112:21180:5421	823
6561	NB501013:67:HNG37BGX5:3:11602:7309:4982	657313
7744	NB501013:67:HNG37BGX5:3:11404:4711:5508	2
5409	NB501013:67:HNG37BGX5:3:13404:13158:13030	657317
324	NB501013:67:HNG37BGX5:3:22404:9936:2891	165186
2116	NB501013:67:HNG37BGX5:3:22506:21828:7987	515620
0	NB501013:67:HNG37BGX5:3:21512:16500:9182	0
0	NB501013:67:HNG37BGX5:3:22604:18563:6535	0
400	NB501013:67:HNG37BGX5:3:23410:6294:8973	515620
169	NB501013:67:HNG37BGX5:3:23502:23668:11108	1297617
1024	NB501013:67:HNG37BGX5:3:23503:8693:11018	1834196
10201	NB501013:67:HNG37BGX5:4:11403:16971:12815	823
676	NB501013:67:HNG37BGX5:4:11407:25172:17213	515620
10816	NB501013:67:HNG37BGX5:4:11504:5958:13355	28116
256	NB501013:67:HNG37BGX5:4:11610:25100:5589	717608
10816	NB501013:67:HNG37BGX5:4:11504:6496:18517	817
10000	NB501013:67:HNG37BGX5:4:12512:11297:17234	1160721
0	NB501013:67:HNG37BGX5:4:21403:17382:3879	0
0	NB501013:67:HNG37BGX5:4:22506:8521:2727	0
4840	NB501013:67:HNG37BGX5:4:21509:8410:3101	515620
576	NB501013:67:HNG37BGX5:4:22509:6012:7974	515620
0	NB501013:67:HNG37BGX5:4:23403:21346:6516	0
81	NB501013:67:HNG37BGX5:1:21206:1333:16314	2
10816	NB501013:67:HNG37BGX5:4:23407:10729:9233	2
64	NB501013:67:HNG37BGX5:1:11103:13126:20244	251221
400	NB501013:67:HNG37BGX5:1:11307:13922:14445	515620
3965	NB501013:67:HNG37BGX5:1:12309:12214:10018	301301
1124	NB501013:67:HNG37BGX5:1:13208:4401:9372	2
0	NB501013:67:HNG37BGX5:1:13305:22071:17173	0
625	NB501013:67:HNG37BGX5:1:13211:9682:10013	1834196
0	NB501013:67:HNG37BGX5:1:13306:8385:12665	0
3364	NB501013:67:HNG37BGX5:1:23103:24945:6171	155900
5929	NB501013:67:HNG37BGX5:1:22105:4752:16227	479436
1025	NB501013:67:HNG37BGX5:1:23308:21998:6862	1796616
5409	NB501013:67:HNG37BGX5:2:12103:1856:19071	39491
3969	NB501013:67:HNG37BGX5:2:13312:4684:10521	77133
324	NB501013:67:HNG37BGX5:2:21204:13666:8769	165186
225	NB501013:67:HNG37BGX5:2:22305:2418:16408	13
3025	NB501013:67:HNG37BGX5:2:23110:7657:19842	515620
10404	NB501013:67:HNG37BGX5:2:23304:7095:14410	2
0	NB501013:67:HNG37BGX5:2:21301:3179:9237	0
2704	NB501013:67:HNG37BGX5:3:12411:1730:3321	28116
1156	NB501013:67:HNG37BGX5:3:12504:22299:15882	515620
484	NB501013:67:HNG37BGX5:3:12611:5516:12137	515620
225	NB501013:67:HNG37BGX5:3:12508:9207:6891	697329
10609	NB501013:67:HNG37BGX5:3:13407:3736:12973	718255
7569	NB501013:67:HNG37BGX5:3:13408:25470:7218	28116
0	NB501013:67:HNG37BGX5:3:13503:26470:14153	0
256	NB501013:67:HNG37BGX5:3:13509:8666:13335	717608
2025	NB501013:67:HNG37BGX5:3:23407:13026:1724	515620
3721	NB501013:67:HNG37BGX5:3:13609:20567:4739	214856
656	NB501013:67:HNG37BGX5:3:23410:25698:3530	515620
256	NB501013:67:HNG37BGX5:4:13508:5838:5132	717608
5297	NB501013:67:HNG37BGX5:3:23604:16634:18578	39491
3809	NB501013:67:HNG37BGX5:4:13603:14370:11891	515620
324	NB501013:67:HNG37BGX5:4:13611:7941:12316	81028
7744	NB501013:67:HNG37BGX5:4:22407:14133:8308	28116
5041	NB501013:67:HNG37BGX5:4:22509:13585:12495	214856
7056	NB501013:67:HNG37BGX5:4:23401:15954:1552	28116
6084	NB501013:67:HNG37BGX5:4:23407:23498:14441	515620
10609	NB501013:67:HNG37BGX5:4:21408:6728:2212	1
484	NB501013:67:HNG37BGX5:1:11306:1774:19113	515620
3136	NB501013:67:HNG37BGX5:1:11103:22456:18747	186803
5776	NB501013:67:HNG37BGX5:1:11306:24396:4463	515620
2304	NB501013:67:HNG37BGX5:1:12104:4056:13461	515620
81	NB501013:67:HNG37BGX5:1:12207:26091:1327	77133
10404	NB501013:67:HNG37BGX5:1:11311:5183:1568	2
484	NB501013:67:HNG37BGX5:1:13108:9340:3281	515620
0	NB501013:67:HNG37BGX5:1:13206:5295:17115	0
3249	NB501013:67:HNG37BGX5:1:21207:10837:10259	657313
484	NB501013:67:HNG37BGX5:1:21209:9098:1696	515620
5380	NB501013:67:HNG37BGX5:1:21208:21182:10795	39491
3748	NB501013:67:HNG37BGX5:1:22309:9689:3731	515620
361	NB501013:67:HNG37BGX5:1:23308:1859:11220	515620
6084	NB501013:67:HNG37BGX5:1:23208:21225:19011	515620
1444	NB501013:67:HNG37BGX5:2:11110:17283:11605	515620
5041	NB501013:67:HNG37BGX5:2:11211:10413:14234	214856
5050	NB501013:67:HNG37BGX5:2:11310:2100:1964	39491
100	NB501013:67:HNG37BGX5:2:12302:6088:14884	33943
0	NB501013:67:HNG37BGX5:2:12310:20245:17193	0
3898	NB501013:67:HNG37BGX5:2:22104:24054:9925	515620
1346	NB501013:67:HNG37BGX5:2:13301:9844:16819	77133
0	NB501013:67:HNG37BGX5:3:12506:21006:15614	0
576	NB501013:67:HNG37BGX5:3:13408:26529:11916	515620
8100	NB501013:67:HNG37BGX5:3:12507:17582:9716	657321
0	NB501013:67:HNG37BGX5:3:13610:5148:18968	0
0	NB501013:67:HNG37BGX5:4:11403:22760:9547	0
5776	NB501013:67:HNG37BGX5:4:11610:16104:9136	515620
6084	NB501013:67:HNG37BGX5:4:12612:22700:2117	515620
121	NB501013:67:HNG37BGX5:4:13610:23578:11394	33943
144	NB501013:67:HNG37BGX5:4:13408:19286:19368	717608
361	NB501013:67:HNG37BGX5:4:21408:6858:16483	515620
9025	NB501013:67:HNG37BGX5:4:21406:25604:15873	2
3600	NB501013:67:HNG37BGX5:4:22409:17238:8732	214856
1361	NB501013:67:HNG37BGX5:4:23609:7543:2590	515619
1225	NB501013:67:HNG37BGX5:2:13301:8085:3537	515620
1444	NB501013:67:HNG37BGX5:1:12106:15777:6330	39485
529	NB501013:67:HNG37BGX5:1:11301:13256:13877	1
256	NB501013:67:HNG37BGX5:1:12302:14570:19081	186803
6724	NB501013:67:HNG37BGX5:1:13112:12622:3177	28116
400	NB501013:67:HNG37BGX5:1:13311:12242:6625	515620
6084	NB501013:67:HNG37BGX5:1:13304:8183:10828	515620
64	NB501013:67:HNG37BGX5:1:22101:3840:13118	1239
484	NB501013:67:HNG37BGX5:1:23106:14238:16668	515620
3653	NB501013:67:HNG37BGX5:2:11101:16472:8479	515620
0	NB501013:67:HNG37BGX5:2:11209:4505:1601	0
0	NB501013:67:HNG37BGX5:2:11210:16727:10739	0
10201	NB501013:67:HNG37BGX5:2:11304:15501:9719	39491
169	NB501013:67:HNG37BGX5:2:12104:8706:11944	165186
3364	NB501013:67:HNG37BGX5:2:12109:12430:11859	77133
1042	NB501013:67:HNG37BGX5:2:12110:5466:3959	1796616
7396	NB501013:67:HNG37BGX5:2:12209:20593:1896	1160721
6084	NB501013:67:HNG37BGX5:2:21301:12998:15643	515620
10201	NB501013:67:HNG37BGX5:2:13110:5782:3222	292800
4880	NB501013:67:HNG37BGX5:2:21306:5085:17524	1160721
400	NB501013:67:HNG37BGX5:2:22104:10097:5600	515620
2116	NB501013:67:HNG37BGX5:2:22202:10733:6392	515620
1225	NB501013:67:HNG37BGX5:2:22301:6795:20289	515620
2209	NB501013:67:HNG37BGX5:2:22311:15485:7983	1834196
10000	NB501013:67:HNG37BGX5:2:21309:23759:18120	1301
4717	NB501013:67:HNG37BGX5:2:23212:7542:4531	817
1124	NB501013:67:HNG37BGX5:2:23304:22629:10684	2
1089	NB501013:67:HNG37BGX5:3:11410:19190:1529	657313
4913	NB501013:67:HNG37BGX5:3:12605:8658:3001	39491
4880	NB501013:67:HNG37BGX5:3:12612:12147:5193	657317
6889	NB501013:67:HNG37BGX5:3:11408:10320:9693	1301
3600	NB501013:67:HNG37BGX5:3:13403:14070:8899	214856
100	NB501013:67:HNG37BGX5:3:13609:25231:14618	542553
9409	NB501013:67:HNG37BGX5:3:22407:11856:6067	2
10000	NB501013:67:HNG37BGX5:3:23401:2525:3313	479436
1225	NB501013:67:HNG37BGX5:4:11505:22261:7685	515620
8464	NB501013:67:HNG37BGX5:4:13409:1826:4133	77133
841	NB501013:67:HNG37BGX5:4:12501:19838:11152	1260
1849	NB501013:67:HNG37BGX5:4:13607:19153:13254	39485
196	NB501013:67:HNG37BGX5:4:21410:10755:3114	585394
3833	NB501013:67:HNG37BGX5:4:13412:4318:13960	2
3725	NB501013:67:HNG37BGX5:4:22506:14236:14570	515620
10201	NB501013:67:HNG37BGX5:4:22605:16861:6343	718255
6400	NB501013:67:HNG37BGX5:4:23606:2862:12479	39491
1341	NB501013:67:HNG37BGX5:4:23409:8480:10551	28116
6084	NB501013:67:HNG37BGX5:1:11104:3536:16201	515620
4250	NB501013:67:HNG37BGX5:1:12111:25081:16182	718255
4986	NB501013:67:HNG37BGX5:1:12203:5376:18969	39491
6724	NB501013:67:HNG37BGX5:1:12209:18859:5552	28116
4849	NB501013:67:HNG37BGX5:1:13306:10865:8014	657317
1225	NB501013:67:HNG37BGX5:1:21305:11649:2788	657313
121	NB501013:67:HNG37BGX5:1:22308:20674:8279	33943
400	NB501013:67:HNG37BGX5:1:23204:6023:15954	515620
0	NB501013:67:HNG37BGX5:1:23207:17750:10884	0
10000	NB501013:67:HNG37BGX5:1:23302:14206:6687	718255
0	NB501013:67:HNG37BGX5:1:23305:8008:17390	0
7569	NB501013:67:HNG37BGX5:1:23307:4661:13529	28116
10000	NB501013:67:HNG37BGX5:2:11104:22503:15692	2
10000	NB501013:67:HNG37BGX5:2:11204:7748:5521	28116
4778	NB501013:67:HNG37BGX5:2:11206:22753:19381	39491
2916	NB501013:67:HNG37BGX5:2:12104:15334:10636	77133
0	NB501013:67:HNG37BGX5:2:21103:7970:5526	0
2401	NB501013:67:HNG37BGX5:2:21312:2255:18661	77133
5929	NB501013:67:HNG37BGX5:2:13105:15189:16791	817
64	NB501013:67:HNG37BGX5:2:22211:5777:3108	1297617
400	NB501013:67:HNG37BGX5:2:23101:19674:19630	515620
3560	NB501013:67:HNG37BGX5:2:22307:22082:6153	515620
484	NB501013:67:HNG37BGX5:3:11508:3933:3556	515620
5329	NB501013:67:HNG37BGX5:3:11512:23211:10811	585394
0	NB501013:67:HNG37BGX5:3:12408:11461:2111	0
4385	NB501013:67:HNG37BGX5:3:11609:18260:19361	39491
361	NB501013:67:HNG37BGX5:3:12505:8631:18426	515620
10000	NB501013:67:HNG37BGX5:3:13406:5910:3306	718255
484	NB501013:67:HNG37BGX5:3:13511:24214:2516	515620
400	NB501013:67:HNG37BGX5:3:23404:22488:19987	515620
2809	NB501013:67:HNG37BGX5:3:22509:20516:1130	853
0	NB501013:67:HNG37BGX5:3:23410:7249:6924	0
2116	NB501013:67:HNG37BGX5:3:23612:15636:5199	515620
484	NB501013:67:HNG37BGX5:3:23405:19879:5945	2
10000	NB501013:67:HNG37BGX5:4:11411:14661:17581	2
0	NB501013:67:HNG37BGX5:4:11508:18063:3747	0
10000	NB501013:67:HNG37BGX5:4:12411:10755:3670	1301
256	NB501013:67:HNG37BGX5:4:12504:12076:7485	717608
6889	NB501013:67:HNG37BGX5:4:13605:18719:17816	515620
169	NB501013:67:HNG37BGX5:4:11411:9935:16980	697329
10000	NB501013:67:HNG37BGX5:4:13612:24584:9183	216816
100	NB501013:67:HNG37BGX5:4:22404:10394:17894	171
256	NB501013:67:HNG37BGX5:4:21412:10386:13771	1297617
484	NB501013:67:HNG37BGX5:4:22507:10230:5581	515620
10000	NB501013:67:HNG37BGX5:4:23503:10629:12823	657313
2304	NB501013:67:HNG37BGX5:1:11103:14448:5008	515620
6400	NB501013:67:HNG37BGX5:1:11106:8091:8562	28116
0	NB501013:67:HNG37BGX5:4:23401:20920:1555	0
81	NB501013:67:HNG37BGX5:1:11208:5555:15481	1834196
7569	NB501013:67:HNG37BGX5:1:11202:10143:11418	2
64	NB501013:67:HNG37BGX5:1:11303:1075:5873	1239
64	NB501013:67:HNG37BGX5:1:12204:1272:5666	1297617
3600	NB501013:67:HNG37BGX5:1:12203:1603:17184	214856
4849	NB501013:67:HNG37BGX5:1:12211:12309:1757	39491
576	NB501013:67:HNG37BGX5:1:13109:20358:17223	1834196
2025	NB501013:67:HNG37BGX5:1:13208:13711:19349	657321
9801	NB501013:67:HNG37BGX5:1:21305:23443:10652	39491
3469	NB501013:67:HNG37BGX5:1:22205:20116:3654	515620
6561	NB501013:67:HNG37BGX5:1:23203:14009:1457	28116
0	NB501013:67:HNG37BGX5:1:21301:2314:6752	0
4745	NB501013:67:HNG37BGX5:1:23305:19391:2559	39491
400	NB501013:67:HNG37BGX5:2:13112:26549:2270	515620
9801	NB501013:67:HNG37BGX5:2:13108:24613:1424	28116
3529	NB501013:67:HNG37BGX5:2:13202:25896:10190	515620
225	NB501013:67:HNG37BGX5:2:13202:2200:13753	186803
361	NB501013:67:HNG37BGX5:2:21108:4643:11872	515620
256	NB501013:67:HNG37BGX5:2:22106:22892:11622	717608
625	NB501013:67:HNG37BGX5:2:22305:19761:2957	1834196
0	NB501013:67:HNG37BGX5:2:23107:26831:15257	0
6561	NB501013:67:HNG37BGX5:2:23209:21477:16472	28116
2116	NB501013:67:HNG37BGX5:2:23302:8890:5849	515620
81	NB501013:67:HNG37BGX5:3:12503:8144:15659	165186
9801	NB501013:67:HNG37BGX5:3:12602:16347:11206	2
0	NB501013:67:HNG37BGX5:3:12408:17138:12711	0
400	NB501013:67:HNG37BGX5:3:13408:8860:16683	515620
2113	NB501013:67:HNG37BGX5:3:13505:6816:6871	515620
1521	NB501013:67:HNG37BGX5:3:22403:21112:14909	657322
0	NB501013:67:HNG37BGX5:4:11508:14500:17975	0
4849	NB501013:67:HNG37BGX5:3:22504:21674:1545	2
2074	NB501013:67:HNG37BGX5:4:12410:7372:8017	39491
64	NB501013:67:HNG37BGX5:4:12604:25325:14175	165186
0	NB501013:67:HNG37BGX5:4:13501:14560:8443	0
0	NB501013:67:HNG37BGX5:4:13607:12037:8463	0
0	NB501013:67:HNG37BGX5:4:23502:15937:12571	0
9604	NB501013:67:HNG37BGX5:4:23506:11520:19988	2
841	NB501013:67:HNG37BGX5:4:23612:14842:8121	841
730	NB501013:67:HNG37BGX5:1:11311:13441:9454	77133
2377	NB501013:67:HNG37BGX5:1:11103:25069:12051	28116
4096	NB501013:67:HNG37BGX5:1:11312:14137:10199	853
6400	NB501013:67:HNG37BGX5:1:12308:17656:19397	28116
4612	NB501013:67:HNG37BGX5:1:12204:15772:11670	1160721
169	NB501013:67:HNG37BGX5:1:21204:2365:17057	585394
2209	NB501013:67:HNG37BGX5:1:22304:16524:3844	515620
400	NB501013:67:HNG37BGX5:1:22309:21895:14913	77133
9604	NB501013:67:HNG37BGX5:1:22103:19978:7881	216816
4096	NB501013:67:HNG37BGX5:1:23211:15013:11043	853
9604	NB501013:67:HNG37BGX5:1:23112:8072:3387	77133
676	NB501013:67:HNG37BGX5:2:12102:11759:15725	515620
9604	NB501013:67:HNG37BGX5:2:12305:13140:7444	718255
81	NB501013:67:HNG37BGX5:2:12203:14734:2185	2
9604	NB501013:67:HNG37BGX5:2:13202:19922:18798	28116
740	NB501013:67:HNG37BGX5:2:13211:19720:2937	657314
6084	NB501013:67:HNG37BGX5:2:13311:8695:5663	515620
6241	NB501013:67:HNG37BGX5:2:21208:6647:5718	28116
256	NB501013:67:HNG37BGX5:2:21212:26169:6409	515620
625	NB501013:67:HNG37BGX5:1:12110:1251:1347	194843
225	NB501013:67:HNG37BGX5:2:22309:23368:5325	165186
0	NB501013:67:HNG37BGX5:3:11505:14661:3964	0
9604	NB501013:67:HNG37BGX5:2:23106:10578:3596	2
2500	NB501013:67:HNG37BGX5:3:11507:22538:15698	657313
9604	NB501013:67:HNG37BGX5:2:21306:25840:4106	216816
3394	NB501013:67:HNG37BGX5:3:12409:9455:20040	515620
9604	NB501013:67:HNG37BGX5:3:12506:8015:11850	853
4714	NB501013:67:HNG37BGX5:3:12506:21879:17416	39491
400	NB501013:67:HNG37BGX5:3:13408:10138:6655	515620
2025	NB501013:67:HNG37BGX5:3:13408:11770:19922	657321
5625	NB501013:67:HNG37BGX5:3:12510:25194:12704	39491
5625	NB501013:67:HNG37BGX5:3:13512:15036:17629	515620
100	NB501013:67:HNG37BGX5:3:13505:26822:15463	639282
3600	NB501013:67:HNG37BGX5:3:21407:5823:19827	214856
1156	NB501013:67:HNG37BGX5:3:22501:10460:2929	29343
6241	NB501013:67:HNG37BGX5:3:22611:1766:4601	28116
400	NB501013:67:HNG37BGX5:4:11402:3962:14759	515620
1849	NB501013:67:HNG37BGX5:4:11502:4260:15516	515620
2304	NB501013:67:HNG37BGX5:4:12402:24115:12062	515620
1089	NB501013:67:HNG37BGX5:4:11408:18080:3300	77133
361	NB501013:67:HNG37BGX5:4:13511:16476:17834	515620
9604	NB501013:67:HNG37BGX5:4:13608:5051:13026	28116
6084	NB501013:67:HNG37BGX5:4:12508:5761:14251	515620
289	NB501013:67:HNG37BGX5:4:13610:18710:15424	253239
6400	NB501013:67:HNG37BGX5:4:13506:15172:6662	515620
2304	NB501013:67:HNG37BGX5:4:21410:20033:5961	515620
0	NB501013:67:HNG37BGX5:4:21512:14104:14385	0
2116	NB501013:67:HNG37BGX5:4:21602:11744:8897	853
0	NB501013:67:HNG37BGX5:4:22407:12554:12520	0
0	NB501013:67:HNG37BGX5:1:11103:15250:11907	0
9409	NB501013:67:HNG37BGX5:2:23107:10280:15330	2
2500	NB501013:67:HNG37BGX5:1:11204:21072:8027	77133
0	NB501013:67:HNG37BGX5:1:11105:20094:10480	0
256	NB501013:67:HNG37BGX5:1:11311:1829:15904	717608
9216	NB501013:67:HNG37BGX5:1:11308:24865:7894	823
3490	NB501013:67:HNG37BGX5:4:21406:26154:14345	216816
6084	NB501013:67:HNG37BGX5:1:13102:22007:20023	515620
4225	NB501013:67:HNG37BGX5:1:12301:16664:8673	718252
289	NB501013:67:HNG37BGX5:1:13102:9539:3946	253239
0	NB501013:67:HNG37BGX5:1:12304:12973:10419	0
256	NB501013:67:HNG37BGX5:1:21107:14750:1571	717608
0	NB501013:67:HNG37BGX5:1:13112:9580:10721	0
2304	NB501013:67:HNG37BGX5:1:21202:18343:11207	515620
2116	NB501013:67:HNG37BGX5:1:21301:12409:10418	853
0	NB501013:67:HNG37BGX5:1:22109:11894:19238	0
1156	NB501013:67:HNG37BGX5:1:21306:3047:18573	28116
6084	NB501013:67:HNG37BGX5:1:22308:23350:5315	515620
9409	NB501013:67:HNG37BGX5:1:22203:16880:6429	2
0	NB501013:67:HNG37BGX5:1:13303:2144:10896	0
3393	NB501013:67:HNG37BGX5:1:22309:15258:17599	515620
625	NB501013:67:HNG37BGX5:1:23102:17118:7871	165186
613	NB501013:67:HNG37BGX5:1:23309:6531:3786	77133
7569	NB501013:67:HNG37BGX5:1:23201:3327:10948	657321
0	NB501013:67:HNG37BGX5:2:11104:16256:9482	0
3321	NB501013:67:HNG37BGX5:2:11109:7085:1857	515620
400	NB501013:67:HNG37BGX5:2:11208:11584:14266	515620
484	NB501013:67:HNG37BGX5:2:11208:7409:10421	515620
625	NB501013:67:HNG37BGX5:2:12108:9193:18163	1834196
0	NB501013:67:HNG37BGX5:2:12303:24405:3236	0
6561	NB501013:67:HNG37BGX5:2:12212:1627:19423	28116
6084	NB501013:67:HNG37BGX5:2:12310:21803:6562	515620
225	NB501013:67:HNG37BGX5:2:13102:11260:2884	1834196
5041	NB501013:67:HNG37BGX5:2:22204:8003:18318	77133
0	NB501013:67:HNG37BGX5:2:23112:22053:5536	0
9409	NB501013:67:HNG37BGX5:2:22306:5373:15858	214856
